ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,BMI
41085,Janko Gojkovi,M,19,,,Bosnia and Herzegovina,BIH,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 100 metres Butterfly,,
41085,Janko Gojkovi,M,19,,,Bosnia and Herzegovina,BIH,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 200 metres Butterfly,,
41085,Janko Gojkovi,M,23,,,Bosnia and Herzegovina,BIH,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Freestyle,,
41085,Janko Gojkovi,M,23,,,Bosnia and Herzegovina,BIH,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Butterfly,,
41085,Janko Gojkovi,M,27,,,Bosnia and Herzegovina,BIH,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Butterfly,,
41086,Vladimir Gojkovi,M,23,188,92,Serbia and Montenegro,SCG,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,Silver,26.029877772747852
41086,Vladimir Gojkovi,M,27,188,92,Montenegro,MNE,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,,26.029877772747852
41086,Vladimir Gojkovi,M,31,188,92,Montenegro,MNE,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,,26.029877772747852
41087,Jakov Gojun,M,26,203,112,Croatia,CRO,2012 Summer,2012,Summer,London,Handball,Handball Men's Handball,Bronze,27.178528962119934
41087,Jakov Gojun,M,30,203,112,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,,27.178528962119934
41102,Jure Goler,M,30,180,64,Slovenia,SLO,2008 Summer,2008,Summer,Beijing,Cycling,"Cycling Men's Road Race, Individual",,19.753086419753085
41168,Neboja Goli,M,23,183,86,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Handball,Handball Men's Handball,,25.680074054167036
41170,Botjan Golii,M,24,183,89,Slovenia,SLO,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,,26.575890590940304
41194,Saa Golob,F,20,160,50,Slovenia,SLO,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Individual All-Around,,19.531249999999996
41194,Saa Golob,F,20,160,50,Slovenia,SLO,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Floor Exercise,,19.531249999999996
41194,Saa Golob,F,20,160,50,Slovenia,SLO,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Uneven Bars,,19.531249999999996
41194,Saa Golob,F,20,160,50,Slovenia,SLO,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Balance Beam,,19.531249999999996
41228,Slavko Golua,M,24,196,100,Croatia,CRO,1996 Summer,1996,Summer,Atlanta,Handball,Handball Men's Handball,Gold,26.030820491461892
41228,Slavko Golua,M,32,196,100,Croatia,CRO,2004 Summer,2004,Summer,Athina,Handball,Handball Men's Handball,Gold,26.030820491461892
41239,Adrian Gomboc,M,21,170,69,Slovenia,SLO,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Half-Lightweight,,23.87543252595156
41910,Petar Gora,M,20,180,82,Croatia,CRO,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Men's Air Rifle, 10 metres",,25.30864197530864
41910,Petar Gora,M,20,180,82,Croatia,CRO,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",,25.30864197530864
41910,Petar Gora,M,20,180,82,Croatia,CRO,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",,25.30864197530864
41910,Petar Gora,M,24,180,82,Croatia,CRO,2012 Summer,2012,Summer,London,Shooting,"Shooting Men's Air Rifle, 10 metres",,25.30864197530864
41910,Petar Gora,M,28,180,82,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Air Rifle, 10 metres",,25.30864197530864
41910,Petar Gora,M,28,180,82,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",,25.30864197530864
41910,Petar Gora,M,28,180,82,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",,25.30864197530864
41929,Ale Gorza,M,25,180,83,Slovenia,SLO,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Super G,,25.61728395061728
41929,Ale Gorza,M,25,180,83,Slovenia,SLO,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Giant Slalom,,25.61728395061728
41929,Ale Gorza,M,25,180,83,Slovenia,SLO,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Slalom,,25.61728395061728
41929,Ale Gorza,M,25,180,83,Slovenia,SLO,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Combined,,25.61728395061728
41929,Ale Gorza,M,29,180,83,Slovenia,SLO,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Super G,,25.61728395061728
41929,Ale Gorza,M,29,180,83,Slovenia,SLO,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Giant Slalom,,25.61728395061728
41976,Samo Gostia,M,19,,,Slovenia,SLO,1992 Winter,1992,Winter,Albertville,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",,
41976,Samo Gostia,M,19,,,Slovenia,SLO,1992 Winter,1992,Winter,Albertville,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",,
41976,Samo Gostia,M,19,,,Slovenia,SLO,1992 Winter,1992,Winter,Albertville,Ski Jumping,"Ski Jumping Men's Large Hill, Team",,
41976,Samo Gostia,M,21,,,Slovenia,SLO,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",,
41976,Samo Gostia,M,21,,,Slovenia,SLO,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Large Hill, Team",,
42115,Nastja Govejek,F,15,170,55,Slovenia,SLO,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 100 metres Freestyle,,19.031141868512112
42185,"Jurica ""Juraj"" Grabui",M,21,183,76,Croatia,CRO,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 110 metres Hurdles,,22.694018931589476
42185,"Jurica ""Juraj"" Grabui",M,22,183,76,Croatia,CRO,2006 Winter,2006,Winter,Torino,Bobsleigh,Bobsleigh Men's Four,,22.694018931589476
42185,"Jurica ""Juraj"" Grabui",M,25,183,76,Croatia,CRO,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 110 metres Hurdles,,22.694018931589476
42207,Luka Granar,M,20,178,85,Slovenia,SLO,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,,26.82742078020452
42321,"Aleksandar ""Sao"" Grajf",M,26,175,73,Slovenia,SLO,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon Men's 10 kilometres Sprint,,23.836734693877553
42321,"Aleksandar ""Sao"" Grajf",M,26,175,73,Slovenia,SLO,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon Men's 20 kilometres,,23.836734693877553
42321,"Aleksandar ""Sao"" Grajf",M,26,175,73,Slovenia,SLO,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,,23.836734693877553
42321,"Aleksandar ""Sao"" Grajf",M,32,175,73,Slovenia,SLO,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Men's 10 kilometres Sprint,,23.836734693877553
42321,"Aleksandar ""Sao"" Grajf",M,32,175,73,Slovenia,SLO,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Men's 20 kilometres,,23.836734693877553
42321,"Aleksandar ""Sao"" Grajf",M,32,175,73,Slovenia,SLO,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,,23.836734693877553
42321,"Aleksandar ""Sao"" Grajf",M,36,175,73,Slovenia,SLO,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 10 kilometres Sprint,,23.836734693877553
42321,"Aleksandar ""Sao"" Grajf",M,36,175,73,Slovenia,SLO,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,,23.836734693877553
42321,"Aleksandar ""Sao"" Grajf",M,36,175,73,Slovenia,SLO,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,,23.836734693877553
42377,Daneja Grandovec,F,32,175,58,Slovenia,SLO,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Marathon,,18.93877551020408
42445,Mirjana Granzov (-Moevi),F,18,180,72,Serbia and Montenegro,SCG,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Slalom,,22.22222222222222
42453,Andreja Grai (-Koblar),F,22,174,60,Slovenia,SLO,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 7.5 kilometres Sprint,,19.817677368212443
42453,Andreja Grai (-Koblar),F,22,174,60,Slovenia,SLO,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 15 kilometres,,19.817677368212443
42453,Andreja Grai (-Koblar),F,26,174,60,Slovenia,SLO,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 7.5 kilometres Sprint,,19.817677368212443
42453,Andreja Grai (-Koblar),F,26,174,60,Slovenia,SLO,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 15 kilometres,,19.817677368212443
42453,Andreja Grai (-Koblar),F,26,174,60,Slovenia,SLO,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,,19.817677368212443
42453,Andreja Grai (-Koblar),F,30,174,60,Slovenia,SLO,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Women's 7.5 kilometres Sprint,,19.817677368212443
42453,Andreja Grai (-Koblar),F,30,174,60,Slovenia,SLO,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Women's 10 kilometres Pursuit,,19.817677368212443
42453,Andreja Grai (-Koblar),F,30,174,60,Slovenia,SLO,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Women's 15 kilometres,,19.817677368212443
42453,Andreja Grai (-Koblar),F,30,174,60,Slovenia,SLO,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,,19.817677368212443
42563,Nikola Grbi,M,22,194,91,Serbia and Montenegro,SCG,1996 Summer,1996,Summer,Atlanta,Volleyball,Volleyball Men's Volleyball,Bronze,24.178977574662557
42563,Nikola Grbi,M,27,194,91,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Gold,24.178977574662557
